2024-09-16 10:02:53,500 [Worker-ResourceReload-5] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/chests
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:ruby by rarity -> RARE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:white_pearl by rarity -> RARE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:onyx by rarity -> RARE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:ruby by rarity -> RARE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:white_pearl by rarity -> RARE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:sapphire by rarity -> EPIC
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:black_pearl by rarity -> EPIC
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:sapphire by rarity -> EPIC
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:black_pearl by rarity -> EPIC
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:topaz by rarity -> SCARCE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:onyx by rarity -> SCARCE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:jadeite by rarity -> SCARCE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:gold_coin by rarity -> SCARCE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:topaz by rarity -> SCARCE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> minecraft:diamond by rarity -> SCARCE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> minecraft:emerald by rarity -> SCARCE
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:silver_coin by rarity -> UNCOMMON
2024-09-22 05:00:01,545 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:copper_coin by rarity -> COMMON
2024-09-22 05:08:19,602 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null]]
2024-09-22 05:08:19,602 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.SpiderChestBlockEntity@751d44ae @ BlockPos{x=183, y=45, z=-73}
2024-09-22 05:08:19,659 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.6, zOffset=0.05, rotation=0.0], lockItem=null]]
2024-09-22 05:08:19,659 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CrateChestBlockEntity@56762b51 @ BlockPos{x=-25, y=64, z=-217}
2024-09-22 05:08:28,878 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.3, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.7, rotation=0.0], lockItem=null]]
2024-09-22 05:08:28,878 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CardboardBoxBlockEntity@549408a7 @ BlockPos{x=359, y=100, z=135}
2024-09-22 05:10:43,403 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null]]
2024-09-22 05:10:43,403 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.SpiderChestBlockEntity@6d99c814 @ BlockPos{x=183, y=45, z=-73}
2024-09-22 05:10:43,437 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.6, zOffset=0.05, rotation=0.0], lockItem=null]]
2024-09-22 05:10:43,437 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CrateChestBlockEntity@117b6ccc @ BlockPos{x=-25, y=64, z=-217}
2024-09-22 05:10:46,533 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.6, zOffset=0.05, rotation=0.0], lockItem=null]]
2024-09-22 05:10:46,533 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CrateChestBlockEntity@21387ed @ BlockPos{x=-25, y=64, z=-217}
2024-09-22 05:10:46,549 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.55, zOffset=0.17, rotation=0.0], lockItem=null]]
2024-09-22 05:10:46,550 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.VikingChestBlockEntity@5d70e85 @ BlockPos{x=183, y=63, z=-281}
2024-09-22 05:11:15,520 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.4, zOffset=0.05, rotation=0.0], lockItem=null]]
2024-09-22 05:11:15,520 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.WitherChestBlockEntity@4654663f @ BlockPos{x=391, y=77, z=-153}
2024-09-22 05:11:15,520 [Server thread] INFO treasure2 | WitherFeatureGenerator.java:211 | CHEATER! WITHER chest at coords: 391 98 -153
2024-09-22 05:11:15,530 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.3, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.7, rotation=0.0], lockItem=null]]
2024-09-22 05:11:15,530 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CardboardBoxBlockEntity@33889021 @ BlockPos{x=359, y=100, z=135}
2024-09-22 05:14:33,249 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null]]
2024-09-22 05:14:33,249 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.SpiderChestBlockEntity@7252e160 @ BlockPos{x=183, y=45, z=-73}
2024-09-22 05:14:33,279 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.6, zOffset=0.05, rotation=0.0], lockItem=null]]
2024-09-22 05:14:33,279 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CrateChestBlockEntity@7bee8486 @ BlockPos{x=-25, y=64, z=-217}
2024-09-22 05:14:44,078 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.3, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.7, rotation=0.0], lockItem=null]]
2024-09-22 05:14:44,079 [Render thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CardboardBoxBlockEntity@7edee17a @ BlockPos{x=359, y=100, z=135}
2024-09-22 05:26:39,609 [Worker-Main-26] INFO treasure2 | WellGenerator.java:172 | CHEATER! Wishing Well at coords: 1303 68 869
2024-09-22 06:44:00,306 [Worker-ResourceReload-8] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/chests
2024-09-22 06:44:00,313 [Worker-ResourceReload-8] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/wishables
2024-09-22 06:44:00,371 [Worker-ResourceReload-14] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/injects
2024-09-22 06:45:02,812 [Render thread] INFO treasure2 | TreasureTags.java:126 | in tags updated event
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:stone_key by rarity -> COMMON
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:leaf_key by rarity -> UNCOMMON
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:gold_key by rarity -> SCARCE
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:diamond_key by rarity -> RARE
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:thiefs_lock_pick by rarity -> UNCOMMON
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ember_key by rarity -> SCARCE
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wood_key by rarity -> COMMON
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:metallurgists_key by rarity -> RARE
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:skeleton_key by rarity -> RARE
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:jewelled_key by rarity -> EPIC
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ruby_key by rarity -> EPIC
2024-09-22 06:45:02,813 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:onyx_key by rarity -> SCARCE
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:emerald_key by rarity -> RARE
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:lightning_key by rarity -> SCARCE
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:topaz_key by rarity -> SCARCE
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:sapphire_key by rarity -> EPIC
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:pilferers_lock_pick by rarity -> COMMON
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:iron_key by rarity -> UNCOMMON
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wither_key by rarity -> RARE
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:spider_key by rarity -> SCARCE
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:one_key by rarity -> MYTHICAL
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:onyx_lock by rarity -> SCARCE
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:spider_lock by rarity -> SCARCE
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:emerald_lock by rarity -> RARE
2024-09-22 06:45:02,814 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:ruby_lock by rarity -> EPIC
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:stone_lock by rarity -> COMMON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:leaf_lock by rarity -> UNCOMMON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:sapphire_lock by rarity -> EPIC
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:diamond_lock by rarity -> RARE
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:ember_lock by rarity -> SCARCE
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:gold_lock by rarity -> SCARCE
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:wood_lock by rarity -> COMMON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:iron_lock by rarity -> UNCOMMON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:topaz_lock by rarity -> SCARCE
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:viking_chest by rarity -> UNCOMMON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:pirate_chest by rarity -> SCARCE
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:safe by rarity -> RARE
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:cauldron_chest by rarity -> CAULDRON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crate_chest by rarity -> UNCOMMON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crate_chest_moldy by rarity -> COMMON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:dread_pirate_chest by rarity -> EPIC
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:spider_chest by rarity -> RARE
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:ironbound_chest by rarity -> UNCOMMON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:skull_chest by rarity -> SKULL
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:milk_crate by rarity -> COMMON
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:gold_skull_chest by rarity -> GOLD_SKULL
2024-09-22 06:45:02,815 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:gold_strongbox by rarity -> RARE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:iron_strongbox by rarity -> SCARCE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crystal_skull_chest by rarity -> CRYSTAL_SKULL
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:wood_chest by rarity -> COMMON
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:wither_chest by rarity -> WITHER
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:compressor_chest by rarity -> EPIC
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:cardboard_box by rarity -> COMMON
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:ruby by rarity -> RARE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:white_pearl by rarity -> RARE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:onyx by rarity -> RARE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:ruby by rarity -> RARE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:white_pearl by rarity -> RARE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:sapphire by rarity -> EPIC
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:black_pearl by rarity -> EPIC
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:sapphire by rarity -> EPIC
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:black_pearl by rarity -> EPIC
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:topaz by rarity -> SCARCE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:onyx by rarity -> SCARCE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:jadeite by rarity -> SCARCE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:gold_coin by rarity -> SCARCE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:topaz by rarity -> SCARCE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> minecraft:diamond by rarity -> SCARCE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> minecraft:emerald by rarity -> SCARCE
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:silver_coin by rarity -> UNCOMMON
2024-09-22 06:45:02,816 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:copper_coin by rarity -> COMMON
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:126 | in tags updated event
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:stone_key by rarity -> COMMON
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:leaf_key by rarity -> UNCOMMON
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:gold_key by rarity -> SCARCE
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:diamond_key by rarity -> RARE
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:thiefs_lock_pick by rarity -> UNCOMMON
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ember_key by rarity -> SCARCE
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wood_key by rarity -> COMMON
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:metallurgists_key by rarity -> RARE
2024-09-22 06:45:23,523 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:skeleton_key by rarity -> RARE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:jewelled_key by rarity -> EPIC
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ruby_key by rarity -> EPIC
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:onyx_key by rarity -> SCARCE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:emerald_key by rarity -> RARE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:lightning_key by rarity -> SCARCE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:topaz_key by rarity -> SCARCE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:sapphire_key by rarity -> EPIC
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:pilferers_lock_pick by rarity -> COMMON
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:iron_key by rarity -> UNCOMMON
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wither_key by rarity -> RARE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:spider_key by rarity -> SCARCE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:one_key by rarity -> MYTHICAL
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:onyx_lock by rarity -> SCARCE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:spider_lock by rarity -> SCARCE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:emerald_lock by rarity -> RARE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:ruby_lock by rarity -> EPIC
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:stone_lock by rarity -> COMMON
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:leaf_lock by rarity -> UNCOMMON
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:sapphire_lock by rarity -> EPIC
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:diamond_lock by rarity -> RARE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:ember_lock by rarity -> SCARCE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:gold_lock by rarity -> SCARCE
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:wood_lock by rarity -> COMMON
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:iron_lock by rarity -> UNCOMMON
2024-09-22 06:45:23,524 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:topaz_lock by rarity -> SCARCE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:viking_chest by rarity -> UNCOMMON
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:pirate_chest by rarity -> SCARCE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:safe by rarity -> RARE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:cauldron_chest by rarity -> CAULDRON
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crate_chest by rarity -> UNCOMMON
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crate_chest_moldy by rarity -> COMMON
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:dread_pirate_chest by rarity -> EPIC
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:spider_chest by rarity -> RARE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:ironbound_chest by rarity -> UNCOMMON
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:skull_chest by rarity -> SKULL
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:milk_crate by rarity -> COMMON
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:gold_skull_chest by rarity -> GOLD_SKULL
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:gold_strongbox by rarity -> RARE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:iron_strongbox by rarity -> SCARCE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crystal_skull_chest by rarity -> CRYSTAL_SKULL
